,drug_cod,drug_x,provider_code,provider_drug_cod,code,drug_y
18,5464, Билобил форте 80мг № 20 капс,0000000000000000000029911,2025,29911,Билобил Форте 80мг Капс. Х20
19,5495," Логимакс 5мг/47,5мг №30 тб п/о прол",0000000000000000000016984,2025,16984,Логимакс 5мг+50мг Таб. пролонг. дейст. п/пл/об. Х30
20,15167, Боро Плюс без запаха крем для ухода за кожей 25 мл,0000000000000000000125729,2025,125729,Боро Плюс крем д/ухода за кожей 25мл без запаха .@
21,6265," Равел СР 1,5мг N30 тб пролонг д-я п/п/о",0000000000000000000076592,2025,76592,Равел СР 1.5мг Таб. пролонг. действия п/пл/об. Х30 (R)
22,10039, Анаферон детский №20 тб д/рассас,0000000000000000000022998,2025,22998,Анаферон Детский таб.д/рассасывания  Х20
23,3037, Анаферон детский №20 тб д/рассас,0000000000000000000022998,2025,22998,Анаферон Детский таб.д/рассасывания  Х20
24,5475, Бинт Унга эластичный  мед. высок. растяж. 8см*3м,0000000000000000000009501,2025,9501,Бинт Эластичн. Унга-ВР Медицинский 8см х 3м (С-305) И/м
25,5480," Клеенка подкладная с поливинилхлоридным покр дышащая 1,4*2м ",0000000000000000000020422,2025,20422,Клеенка Подкладная с ПВХ покрытием 2х1.4м .И/м (0025)
26,5488, Ксизал 5мг №10,0000000000000000000070012,2025,70012,Ксизал 5мг Таб. п/пл/об. Х10
27,5934, Ксизал 5мг №10 тб пл/о,0000000000000000000070012,2025,70012,Ксизал 5мг Таб. п/пл/об. Х10
28,15162, Амоксициллин 500мг №20 тб,0000000000000000000130021,2025,130021,"Амоксициллин 500мг Таб. Х20 (R) (79,69 РУ ЛП-000736)"
29,4173, Ранитидин 150мг №20 тб пл/о,0000000000000000000088227,2025,88227,Ранитидин 150мг Таб. п/пл/об. Х20 (R)
30,5173, Бинт гипсовый 3м*15см Меридиан,0000000000000000000085283,2025,85283,Бинт медицинский гипсовый MERIDIAN 15см х 3м И/м
31,12118, Клей БФ-6 15г №1 туба,0000000000000000000099356,2025,99356,Клей Бф-6 р-р д/наруж.прим.(спирт) 15г Туба
32,5469, Линекс №32 капс (блистеры),0000000000000000000099859,2025,99859,Линекс Капс. Х32 (блистер)
33,15578, Фенкарол 10мг №20 тб,0000000000000000000006835,2025,6835,Фенкарол 10мг Таб. Х20
34,4513, Фенкарол 10мг №20 тб,0000000000000000000006835,2025,6835,Фенкарол 10мг Таб. Х20
35,5136, Бициллин -5 1200000ЕД+300000ЕД №1 фл пор д/ин,0000000000000000000071625,2025,71625,Бициллин-5 1200000Ед+300000Ед пор. д/приг. сусп. для в/м введ. (ЛПУ) Фл. Х1 Б М
36,5154, Альфа-Токоферола ацетат 30% 50 мл р-р фл,0000000000000000000006047,2025,6047,альфа-Токоферола ацетат 300мг/мл р-р д/приема внутрь (масляный) 50мл Фл.т/с Х1
37,6229, Клотримазол 100мг №6 тб ваг,0000000000000000000070666,2025,70666,Клотримазол 100мг Ваг.Таб. Х6 (R)
38,1004, Клотримазол 100мг №6 тб ваг,0000000000000000000070666,2025,70666,Клотримазол 100мг Ваг.Таб. Х6 (R)
39,6266, Бинт мед стер 5м*10см,0000000000000000000020359,2025,20359,Бинт Марлевый медицинский Стерильный 5м х 10см И/м
40,4370, Гиоксизон 10г мазь туба №1 ,0000000000000000000020262,2025,20262,Гиоксизон мазь д/наружного прим. 10г Туба
41,5158, Боярышника настойка 25мл №1 фл,0000000000000000000097605,2025,97605,Боярышника Настойка 25мл Фл. Б Инд.уп.
42,9332, Линимент бальзамический Вишневского 30г №1 туба,0000000000000000000103545,2025,103545,Вишневского Линимент 30г Туба
43,9337, Серная простая мазь 25г №1,0000000000000000000014893,2025,14893,Серная мазь простая 33.3% мазь д/наружного прим. 25г Банка
44,796, Абактал 400 мг №10 тб,0000000000000000000001258,2025,1258,Абактал 400мг Таб п/пл/об. Х10
45,5099, Абактал 400мг №10 тб пл/о,0000000000000000000001258,2025,1258,Абактал 400мг Таб п/пл/об. Х10
46,5124, Стрезам 50мг №24 капс,0000000000000000000093884,2025,93884,Стрезам 50мг Капс. Х24
47,6271, Бинт мед н/стер 5м*10см ,0000000000000000000020358,2025,20358,Бинт Марлевый медицинский Нестерильный 5м х 10см И/м
48,11519," Индапамид ретард 1,5мг №30 тб пролонг д-я пл/о",0000000000000000000107917,2025,107917,Индапамид ретард 1.5мг Таб. пролонг. действ. п/пл/об. Х30 (R)
49,4362, Каптоприл 25мг №40 тб,0000000000000000000076587,2025,76587,Каптоприл 25мг Таб. Х40 (R)
50,13131, Каптоприл 25мг №40 тб,0000000000000000000076587,2025,76587,Каптоприл 25мг Таб. Х40 (R)
51,5174, Бинт гипсовый 3м*20см Меридиан,0000000000000000000085284,2025,85284,Бинт медицинский гипсовый MERIDIAN 20см х 3м И/м
52,4760, Энгистол №50 тб,0000000000000000000008973,2025,8973,Энгистол Таб. подъязычные гомеопат. Х50
53,5190, Атропин 1% 5мл №1 гл кап фл крыш/кап,0000000000000000000108836,2025,108836,Атропин 1% капли глазные 5мл Фл. Х1 /с крыш.-кап./ (R)
54,3906, Флоксал 3мг/мл 5мл капли гл,0000000000000000000021814,2025,21814,Флоксал 3мг/мл капли глазные 5мл Фл.-кап. Х1 (R)
55,11516, Тромбо АСС 50мг №28 тб пл/к/о,0000000000000000000122830,2025,122830,Тромбо АСС 50мг Таб. покр. кишечнор. пленоч. об. Х28 (R)
56,9941, Биоритм Зрение 24 день/ночь № 32 тб,0000000000000000000089985,2025,89985,Биоритм зрение 24 день/ночь Таб. Х32 .@
57,4367, Цитрамон П №10 тб,0000000000000000000012465,2025,12465,Цитрамон П Таб. Х10
58,12123," Сульфацил Натрия 20% 1,5мл №2 капли тюб-кап",0000000000000000000128084,2025,128084,Сульфацил-натрий 20% капли глазные 1.5мл Тюб.-кап. Х2
59,5143, Рибоксин 200мг №50 тб,0000000000000000000070488,2025,70488,Рибоксин 200мг Таб. п/пл/об. Х50
60,5195," Бронхо - мунал П 3,5мг №10 капс",0000000000000000000001226,2025,1226,Бронхо-мунал П 3.5мг Капс. Х10
61,3919, Тималин 10мг лиоф. д/р-ра для в/м введ. №10 фл,0000000000000000000005709,2025,5709,Тималин 10мг лиоф. д/приг. р-ра в/м введ. Фл. Х10 Б М
62,11509, Фуросемид 10мг/мл 2мл №10 амп р-р в/в в/м,0000000000000000000070503,2025,70503,Фуросемид 10мг/мл р-р для в/в и в/м введ. 2мл Амп. Х10 (уп.10х1) (R)
63,3930, Гептрал 400мг №20 тб п/к/о,0000000000000000000113719,2025,113719,Гептрал 400мг Таб. покр. кишечнор. об. Х20 (R)
64,4788, Ломфлокс 400мг №5 тб пл/о,0000000000000000000010894,2025,10894,Ломфлокс 400мг таб.покр.пленоч.об. Х5 (R)
65,11557, Ломфлокс 400мг №5 тб пл/о,0000000000000000000010894,2025,10894,Ломфлокс 400мг таб.покр.пленоч.об. Х5 (R)
66,3986," Санорин 0,1% 10мл №1 спрей назальный",0000000000000000000015294,2025,15294,Санорин 0.1% спрей назальный 10мл Фл.пласт. М
67,15798," Санорин 0,1% 10мл №1 спрей назальный",0000000000000000000015294,2025,15294,Санорин 0.1% спрей назальный 10мл Фл.пласт. М
68,9953, Ацетилсалициловая к-та 500мг №10 тб,0000000000000000000009772,2025,9772,Ацетилсалициловая К-та 500мг Таб. Х10 (R)
69,3985," Витабакт 0,05% 10мл №1 капли гл",0000000000000000000003183,2025,3183,Витабакт капли глазные 10мл Фл.-кап. п/э М
70,9987," Суперчистотел 3,6мл фл №1",0000000000000000000086689,2025,86689,"Суперчистотел 3,6мл .@"
71,7361," Суперчистотел 3,6мл фл №1",0000000000000000000086689,2025,86689,"Суперчистотел 3,6мл .@"
72,3934, Уголь активированный 250мг №10 тб,0000000000000000000002618,2025,2618,Уголь Активированный 250мг Таб. Х10
73,9942, Пантокальцин 250мг №50 тб,0000000000000000000022661,2025,22661,Пантокальцин 250мг таб. Х50
74,5687, Пантокальцин 250мг №50 тб,0000000000000000000022661,2025,22661,Пантокальцин 250мг таб. Х50
75,9955, Кетопрофен 100мг №20 тб,0000000000000000000098752,2025,98752,Кетопрофен 100мг Таб. Х20 Фл. Б (R)
76,10031, Рисполепт 2мг №20 тб пл/о,0000000000000000000113096,2025,113096,Рисполепт 2мг Таб. п/пл/об. Х20 (R)
77,5509, Перекись водорода 3% 100мл №1 фл полимер р-р,0000000000000000000100105,2025,100105,Перекись водорода 3% р-р д/местного и наружного прим. 100мл Фл.полимер. Х1 (R)
78,5327, Перекись водорода 3% 100мл №1 фл р-р,0000000000000000000100105,2025,100105,Перекись водорода 3% р-р д/местного и наружного прим. 100мл Фл.полимер. Х1 (R)
79,9393, Аводарт 500мкг №30 капс,0000000000000000000076011,2025,76011,Аводарт 0.5мг Капс. Х30
80,12512, Жгут кровоостанавливающий венозный Меридиан №1 шт с пласт застежкой,0000000000000000000077454,2025,77454,Жгут кровоостанавливающий MERIDIAN И/м
81,12505, Амлодипин 5мг №30 тб,0000000000000000000105644,2025,105644,Амлодипин 5мг Таб. Х30 (R)
82,5491, Реленза 5мг/доза 4дозы №5 пор д/инг ротадиск+дискхалер фл,0000000000000000000099225,2025,99225,Реленза 5мг/доза 20доз пор. д/инг. дозир. в комл. с ингалятором
83,3920, Дилтиазем Ланнахер 90мг №20 тб пл/о пролонг д-я,0000000000000000000005427,2025,5427,Дилтиазем Ланнахер 90мг Таб. пролонг. дейст. покр. пленоч. об. Х20
